2025-04-30 23:11:07.861 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.61
2025-04-30 23:11:19.982 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.54
2025-04-30 23:11:29.024 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.54
2025-04-30 23:35:15.460 | INFO     | app.api:startup_event:52 - Initializing database...
2025-04-30 23:35:15.888 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-04-30 23:35:15.923 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-04-30 23:36:46.065 | INFO     | utils.image_processing:save_image_file:150 - Image saved to uploads\d5017c81-7a24-4eda-a8a6-8df093073781.jpg
2025-04-30 23:36:46.776 | INFO     | services.database:store_face_encoding:105 - User Abdel Hamed Reda registered with ID 1
2025-04-30 23:36:46.897 | INFO     | services.database:update_user_metadata:280 - Updated metadata for user 1
2025-04-30 23:37:02.736 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.15 (below threshold)
2025-04-30 23:37:13.771 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.18 (below threshold)
2025-04-30 23:37:27.486 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.66
2025-04-30 23:37:37.838 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.60
2025-04-30 23:37:48.742 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.58
2025-04-30 23:37:57.104 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.53
2025-04-30 23:38:08.270 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.59
2025-04-30 23:38:17.897 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.15 (below threshold)
2025-04-30 23:38:27.813 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.12 (below threshold)
2025-04-30 23:38:35.742 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.54
2025-04-30 23:38:45.598 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.64
2025-04-30 23:38:55.599 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.46
2025-04-30 23:45:00.462 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.17 (below threshold)
2025-04-30 23:45:09.467 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.15 (below threshold)
2025-04-30 23:45:17.012 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 1.00
2025-04-30 23:45:28.416 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.42 (below threshold)
2025-04-30 23:45:38.490 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.55
2025-04-30 23:45:47.332 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.59
2025-04-30 23:45:56.258 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.54
2025-04-30 23:46:03.293 | WARNING  | utils.image_processing:detect_and_extract_face:113 - No faces detected in the image
2025-04-30 23:46:03.294 | WARNING  | app.api:recognize_face:171 - Recognition validation error: No faces detected in the image
2025-04-30 23:46:12.576 | WARNING  | utils.image_processing:detect_and_extract_face:113 - No faces detected in the image
2025-04-30 23:46:12.578 | WARNING  | app.api:recognize_face:171 - Recognition validation error: No faces detected in the image
2025-04-30 23:46:22.443 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.46
2025-04-30 23:46:33.140 | WARNING  | utils.image_processing:detect_and_extract_face:113 - No faces detected in the image
2025-04-30 23:46:33.142 | WARNING  | app.api:recognize_face:171 - Recognition validation error: No faces detected in the image
2025-04-30 23:46:41.920 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.53
2025-04-30 23:46:50.436 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.67
2025-04-30 23:47:00.654 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.51
2025-04-30 23:47:15.074 | INFO     | services.database:find_matching_face:233 - No match found. Best confidence was 0.15 (below threshold)
2025-05-01 01:23:49.872 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 01:23:49.902 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 01:23:49.907 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 01:42:01.572 | WARNING  | utils.image_processing:detect_and_extract_face:113 - No faces detected in the image
2025-05-01 01:42:01.574 | WARNING  | app.api:recognize_face:171 - Recognition validation error: No faces detected in the image
2025-05-01 01:42:18.585 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.54
2025-05-01 01:42:32.399 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 1.00
2025-05-01 01:44:16.781 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 01:44:17.139 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 01:44:17.148 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 02:37:58.442 | INFO     | utils.image_processing:save_image_file:150 - Image saved to uploads\c406d224-c18d-4169-9b26-d2cab3929e50.jpg
2025-05-01 02:38:01.536 | INFO     | services.database:store_face_encoding:105 - User Abdel Hamed Reda registered with ID 1
2025-05-01 02:38:01.737 | INFO     | services.database:update_user_metadata:280 - Updated metadata for user 1
2025-05-01 02:38:23.384 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.50
2025-05-01 02:38:38.244 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.64
2025-05-01 02:39:22.269 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.64
2025-05-01 02:39:51.897 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 0.60
2025-05-01 16:06:35.839 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 16:06:35.849 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 16:06:35.850 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 16:43:12.802 | INFO     | services.database:find_matching_face:230 - Face match found for user Abdel Hamed Reda with confidence 1.00
2025-05-01 17:19:42.765 | INFO     | app.api:startup_event:52 - Initializing database...
2025-05-01 17:19:43.017 | INFO     | services.database:init_db:65 - Database schema initialized successfully
2025-05-01 17:19:43.018 | INFO     | app.api:startup_event:54 - Application startup complete.
2025-05-01 17:20:57.059 | WARNING  | services.database:find_matching_face:208 - No registered users to compare against
2025-05-01 17:21:20.645 | INFO     | utils.image_processing:save_image_file:150 - Image saved to uploads\ea483eae-bede-4f74-8864-b1254146a2ed.jpg
